id_Estab,razon.social,nombre.sucursal,direccion,ccz,barrio,cajas,cadena,long,lat,ciudad,depto,id.depto,localidad,lat_rad,lon_rad,secc,test
357,Super Nuevo Paris SRL.,Red Market 7-Super Nuevo Paris,Yugoslavia 899,14.0,Nuevo Par�s,3.0,Red Market,-34.838363,-56.2416141,Montevideo,Montevideo,1.0,1020.0,-0.9816013426810674,-0.6080441403549692,16.0,False
358,Tedoc�n S.A.,Super Copact,Juan Paullier 984,2.0,Parque Rod�,2.0,Sin Cadena,-34.9109697,-56.1690976,Montevideo,Montevideo,1.0,1020.0,-0.9803356909940449,-0.6093113663289771,,
359,Tedoc�n S.A.,Super Copact,Avda. Agraciada 3199,16.0,Bella Vista,2.0,Sin Cadena,,,Montevideo,Montevideo,1.0,1020.0,,,,
360,Cooperativa Fuerzas Armadas,COFAS,Eduardo V�ctor Haedo 2258,2.0,Tres Cruces,6.0,Sin Cadena,-34.89723137,-56.16712218,Montevideo,Montevideo,1.0,1020.0,-0.9803012134109351,-0.6090715872367515,23.0,True
361,Carnicer�a Marymar  Ltda.,Carnicer�a Marymar,Avda. Agraciada 4271 A,14.0,Belvedere,3.0,Sin Cadena,-34.85562468,-56.22146277,Montevideo,Montevideo,1.0,1020.0,-0.9812496356239115,-0.6083454135053948,,
362,KRINORD S.A.,Liro 2,Mercedes 1782,2.0,Cordón,2.0,Sin Cadena,-34.9010163,-56.1809895,Montevideo,Montevideo,1.0,1020.0,-0.9805432438033629,-0.609137646727209,7.0,False
363,Banedil S.A.,Adonis,Juan Antonio Artigas 4120,14.0,Paso Molino,4.0,Los Jardines,-34.8576249,-56.21797252,Montevideo,Montevideo,1.0,1020.0,-0.9811887192696936,-0.6083803239301592,,
364,Fabegold S.A.,Super Tico - Fabegold,Avda. 8 de Octubre 3090,4.0,La Blanqueada,3.0,Super Tico,-34.88209464,-56.1525954,Montevideo,Montevideo,1.0,1020.0,-0.9800476732702224,-0.6088074014602661,23.0,True
365,Baltimar S.A.,Frigorey,A. Zum Felde 2047,8.0,Malvín Norte,4.0,Sin Cadena,-34.88101102,-56.09893848,Montevideo,Montevideo,1.0,1020.0,-0.9791111833497431,-0.6087884887234257,,
366,Rodalir S.A.,Super Ariel,Avda. Dr. Luis A. de Herrera 2854,4.0,Larra�aga,3.0,Sin Cadena,-34.87661006,-56.15702426,Montevideo,Montevideo,1.0,1020.0,-0.9801249714593322,-0.608711677481177,,
367,CYR Ltda.,Supermercado Gonzalito,P�rez Castellanos 1478,1.0,Ciudad Vieja,3.0,Sin Cadena,-34.9070175,-56.21058958,Montevideo,Montevideo,1.0,1020.0,-0.9810598626582165,-0.6092423874262798,2.0,False
368,Solvencia S.A.,Supermercado Don Paulino,Avda. Daniel Fern�ndez Crespo 1685,2.0,Cordón,4.0,Sin Cadena,-34.89954592,-56.17691309,Montevideo,Montevideo,1.0,1020.0,-0.9804720970272016,-0.6091119837549536,,
370,Prisma Alimentos & Cia. S.A.,Prisma Alimentos,Avda. Gral. Flores 3327,3.0,Brazo Oriental,4.0,Sin Cadena,-34.86711927,-56.17190544,Montevideo,Montevideo,1.0,1020.0,-0.9803846970469141,-0.6085460319470618,,
371,Cooperativa Magisterial de Consumo,COMAG,Colonia 1730,2.0,Cordón,5.0,Sin Cadena,-34.90294547,-56.17909436,Montevideo,Montevideo,1.0,1020.0,-0.9805101673705766,-0.6091713170955397,7.0,False
372,Gamabel S.A.,La Bohemia 2,Avda. Mill�n 4351,11.0,Prado ,2.0,Sin Cadena,-34.8453945,-56.20374016,Montevideo,Montevideo,1.0,1020.0,-0.9809403177273647,-0.6081668631813232,,
373,Rochatel S.A.,Supermercado Ruta 9,Sagitario s/n,,Interior,4.0,Sin Cadena,-34.6563191,-54.1675108,La Paloma,Rocha,14.0,14722.0,-0.9454014110695877,-0.6048668749167979,,
374,Plaza Uno SRL.,Plaza Uno,Viera 86,,Interior,3.0,Sin Cadena,-31.38674601,-57.96089568,Salto,Salto,15.0,15120.0,-1.0116084670209577,-0.547802059361693,,
375,Carlos E. Zunini y Cia.,Zunimercado,19 de Abril 1897,,Interior,5.0,Sin Cadena,-31.38694749,-57.95020691,Salto,Salto,15.0,15120.0,-1.0114219127914692,-0.54780557585107,,
376,ADUMEL S.A.,Supermercado Bastion,SARANDI 443,,Interior,3.0,Sin Cadena,-34.34088444,-56.71267687,San Jos� de Mayo,San Jos�,16.0,16220.0,-0.9898229390011322,-0.5993615015248892,,
377,Opciones Quality S.A.,Supermercado Avenida Norte,Artigas s/n esq. Manuel de Rodr�guez,,Interior,5.0,Sin Cadena,-34.33330689,-56.7175866,San Jos� de Mayo,San Jos�,16.0,16220.0,-0.989908629955016,-0.5992292483281546,,
378,Menarr SRL.,Autoservicio Peatonal,Asamblea 560,,Interior,3.0,Sin Cadena,-34.34019798,-56.71414966,San Jos� de Mayo,San Jos�,16.0,16220.0,-0.9898486440358225,-0.5993495205377058,,
379,Jos� Mar�a Gonz�lez SRL.,Supermercado Avenida Sur,Herrera 480 (Treinta y Tres esq. Herrera),,Interior,4.0,Sin Cadena,-34.34424147,-56.71361134,San Jos� de Mayo,San Jos�,16.0,16220.0,-0.9898392485793932,-0.5994200927514773,,
381,Barlisol S.A.,El Manjar Express,18 de Julio 430,,Interior,3.0,Sin Cadena,-31.71839927,-55.98616806,Tacuaremb�,Tacuaremb�,18.0,18220.0,-0.9771429682218862,-0.5535905007236659,,
383,LOLIFER S.A.,Frigo - Sayago ,Cno. Ariel 4835,,Sayago,6.0,Frigo,-34.8337195,-56.2187858,Montevideo,Montevideo,1.0,1020.0,-0.9812029136834344,-0.607963095991153,,
385,ARDAL S.A.,SUPERMERCADO FENIX,Rondeau 2132 ,,Centro,3.0,Sin Cadena,-34.8908196,-56.1950466,Montevideo,Montevideo,1.0,1020.0,-0.9807885864816449,-0.6089596807393709,,
386,PILECOR S.A.,Del Fuerte,Del Fuerte 5302,9.0,Maro�as,4.0,Sin Cadena,-34.8519552,-56.1176727,Montevideo,Montevideo,3.0,3959.0,-0.979438157171536,-0.6082813689975588,99.0,False
398,Polakof  y C�a.  S.A.,El Dorado - Rocha Ruta,Ruta 9 Km. 207,,Interior,3.0,El Dorado,-34.4793447,-54.3496328,Rocha,Rocha,14.0,14320.0,-0.9485800396099048,-0.6017780889450565,,
399,Polakof  y C�a.  S.A.,El Dorado - Florencio S�nchez ,Florencio Sanchez 150 ,,Interior,3.0,El Dorado,-34.479346,-54.3332175,Rocha,Rocha,14.0,14320.0,-0.9482935385772022,-0.6017781116343368,,
415,Ta-Ta SA,Ta - Ta - Hiper Salto II,Grito de Ascencio 1499,,Interior,10.0,Ta - Ta,-31.3728624,-57.9672763,Salto,Salto,15.0,15120.0,-1.0117198298482764,-0.5475597446551302,,
416,Obacor S.A.,Supercoco,Cesar Mayo Gutierrez S/N,,Interior,5.0,Sin Cadena,-34.7567721,-56.2361593,La Paz,Canelones,3.0,3321.0,-0.9815061384610295,-0.6066201105103038,,
419,Ta-Ta SA,Ta - Ta Mercado Agr�cola,Jose L Terra 2220,,Goes,7.0,Ta - Ta,-34.8867458,-56.1850919,Montevideo,Montevideo,1.0,1020.0,-0.9806148441905967,0.6088885795163032,,
420,DALTIRO S.A.,El Clon - Rivera,33 Orientales 1060,,Interior,4.0,El Clon,-30.9006761,-55.5449124,Rivera,Rivera,13.0,13220.0,-0.9694416041118257,-0.5393185390373205,,
421,DALTIRO S.A.,El Clon - Tranqueras,18 de Julio s/n�,,Interior,2.0,El Clon,-31.1656156,-55.7661092,Tranqueras,Rivera,13.0,13522.0,-0.973302216566701,-0.543942605630908,,
422,EDANUR SA,Supermercado Abril,Av. R�o de la Plata 131,,Interior,7.0,Sin Cadena,-34.7631664,-56.3982541,Ciudad del Plata,San Jos�,16.0,16824.0,-0.9843352264213914,-0.6067317120986642,,
423,DALTIRO S.A.,El Clon - Nuevocentro,Luis Alberto de Herrera 3365 ,,Mercado Modelo,2.0,El Clon,-34.8698944,-56.1674027,Montevideo,Montevideo,1.0,1020.0,-0.9803061094085528,-0.6085944671027326,,
428,DALTIRO S.A.,EL Clon - Costa Urbana,Av. Giannattassio 21 local 285,,Interior,1.0,El Clon,-34.8437977,-55.9985533,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9773591314385359,-0.6081389937638274,,
429,Odaler S.A.,Hipermercado Geant ,Gualeguay 3350 006,,Brazo Oriental,34.0,Geant,-34.8679708,-56.1723261,Montevideo,Montevideo,1.0,1020.0,-0.9803920389489456,-0.6085608939492413,,
430,Macromercado My. S.A.,Macromercado My. - Rivera,Julio M. Sosa 1726,,Interior,26.0,Macromercado My.,-30.9211011,-55.5419035,Rivera,Rivera,13.0,13220.0,-0.9693890888999623,-0.5396750225370405,,
432,Ageran SA,Supermercado El Tio II,Garibaldi 2876,,Parque Batlle ,4.0,Sin Cadena,-34.8904831,-56.1574807,Montevideo,Montevideo,1.0,1020.0,-0.98013293784017,-0.6089538077064379,,
433,Polakof  y C�a.  S.A.,El Dorado - General Artigas,Gral. Artigas  1069,,Interior,8.0,El Dorado,-34.4815129,-54.3349959,Rocha,Rocha,14.0,14320.0,-0.9483245775126197,-0.6018159311738982,,
480,Polakof  y C�a.  S.A.,El Dorado - Antares,Av. Nicolas Solari esq. Antares,,Interior,7.0,El Dorado,-34.6605601,-54.1565232,La Paloma,Rocha,14.0,14722.0,-0.9452096412726956,-0.604940894330375,,
481,Polakof  y C�a.  S.A.,El Dorado - Playa Pascual,R�o de la Plata esq. Acu�a de Figueroa,,Interior,6.0,El Dorado,-34.7414009,-56.4519864,Ciudad del Plata,San Jos�,16.0,16824.0,-0.9852730319710606,-0.6063518324603213,,
482,Supermercados Disco del Uruguay S.A.,Disco - LIBERTAD,Wilson Ferreira Aldunate esq. Jos� E. Rod� ,,Interior,7.0,Disco,-34.6374654,-56.6206929,Libertad,San Jos�,16.0,16421.0,-0.9882175158655765,-0.6045378157756147,,
483,Mercados Devoto S.A.,Devoto Express - 21 de Setiembre,21 de Setiembre 2715,,Punta Carretas,2.0,Devoto Express,-34.91703959,-56.15789414,Montevideo,Montevideo,1.0,1020.0,-0.9801401537294295,-0.609417305894711,,
484,Mercados Devoto S.A.,Devoto Express - Rivera,Av. Gral. Rivera 3482 ,,Pocitos,2.0,Devoto Express,-34.9013653,-56.1390187,Montevideo,Montevideo,1.0,1020.0,-0.9798107151536668,-0.6091437379262985,,
485,Mercados Devoto S.A.,Devoto Express - 18 de Julio,18 de Julio 2010 ,,Cordón,3.0,Devoto Express,-34.9005732,-56.1723603,Montevideo,Montevideo,1.0,1020.0,-0.9803926358515498,-0.6091299131732933,,
486,Mercados Devoto S.A.,Devoto Express - Benito Blanco,Benito Blanco 921 ,,Pocitos,2.0,Devoto Express,-34.9136383,-56.1488337,Montevideo,Montevideo,1.0,1020.0,-0.97998201921975,-0.6093579421853959,,
487,Mercados Devoto S.A.,Devoto Express - Yi,Yi 1471 ,,Centro,3.0,Devoto Express,-34.9034457,-56.1893865,Montevideo,Montevideo,1.0,1020.0,-0.9806897991006528,-0.6091800477560569,,
488,Mercados Devoto S.A.,Devoto Express - Bulevar y Canelones,Br. Artigas 1205 ,,Cordón,3.0,Devoto Express,-34.9083846,-56.1633164,Montevideo,Montevideo,1.0,1020.0,-0.9802347900193286,-0.6092662478224837,,
489,Mercados Devoto S.A.,Devoto Express - Cassinoni,M. Cassinoni 1673 ,,Tres Cruces,3.0,Devoto Express,-34.8962538,-56.1661032,Montevideo,Montevideo,1.0,1020.0,-0.9802834288549233,-0.6090545254215828,,
490,Mercados Devoto S.A.,Devoto Express - Gorlero,Gorlero esq. Calle 25,,Interior,3.0,Devoto Express,-34.9619529,-54.9434181,Punta del Este,Maldonado,10.0,10524.0,-0.9589435481448471,-0.6102011910321798,,
491,Mercados Devoto S.A.,Devoto Express - Mercedes,Mercedes 949 ,,Centro,3.0,Devoto Express,-34.9043274,-56.1960812,Montevideo,Montevideo,1.0,1020.0,-0.9808066436580861,-0.6091954363240718,,
492,Mercados Devoto S.A.,Devoto Express - 18 y Vazquez,18 de Julio 1492 ,,Centro,3.0,Devoto Express,-34.9049206,-56.1836491,Montevideo,Montevideo,1.0,1020.0,-0.9805896625801488,-0.6092057896171946,,
493,Mercados Devoto S.A.,Devoto Express - Bulevar y Nicaragua,Br. Artigas 1986 ,,Tres Cruces,3.0,Devoto Express,-34.8924996,-56.1651425,Montevideo,Montevideo,1.0,1020.0,-0.9802666614767993,-0.6089890022708044,,
494,Mercados Devoto S.A.,Devoto Express - Atl�ntida,Calle 20 esq. Calle 1,,Interior,4.0,Devoto Express,-34.7695189,-55.7555706,Atl�ntida,Canelones,3.0,3621.0,-0.9731182832981503,-0.6068425841393971,,
499,USSEL S.A.,FROG 2,Libano 1428 ,,Punta Gorda,2.0,Frog,-34.8939952,-56.0715016,Montevideo,Montevideo,1.0,1020.0,-0.9786323194572685,-0.6090151054150973,,
500,USSEL S.A.,FROG 1,Av. Brasil 2968 ,,Pocitos,3.0,Frog,-34.9115295,-56.1514363,Montevideo,Montevideo,1.0,1020.0,-0.9800274431588625,-0.6093211366821297,,
501,USSEL S.A.,FROG 3,Av. Rivera 3090,,Pocitos,4.0,Frog,-34.9031063,-56.1511507,Montevideo,Montevideo,1.0,1020.0,-0.9800224584985188,-0.6091741241085756,,
502,USSEL S.A.,FROG 4,Gariel Pereira 3234,,Pocitos,3.0,Frog,-34.9102968,-56.1492743,Montevideo,Montevideo,1.0,1020.0,-0.9799897091404344,-0.6092996220084403,,
503,USSEL S.A.,FROG 6,P�rez Castellano 1478,,Ciudad Vieja,4.0,Frog,-34.9071259,-56.2128861,Montevideo,Montevideo,1.0,1020.0,-0.9810999444935544,-0.6092442793631888,,
504,USSEL S.A.,FROG 7,Cavia 3058,,Pocitos,3.0,Frog,-34.9135478,-56.1534973,Montevideo,Montevideo,1.0,1020.0,-0.980063414394746,-0.6093563626624228,,
505,USSEL S.A.,FROG 8,P�rez Castellano 1473,,Ciudad Vieja,1.0,Frog,-34.9071757,-56.2130347,Montevideo,Montevideo,1.0,1020.0,-0.9811025380528229,-0.6092451485371564,,
506,USSEL S.A.,FROG 9,Gonzalo Ram�rez 1345,,Barrio Sur,3.0,Frog,-34.9121608,-56.1884416,Montevideo,Montevideo,1.0,1020.0,-0.9806733074845506,-0.6093321549456976,,
507,USSEL S.A.,FROG 10,Gabriela Mistral 2201,,Interior,4.0,Frog,-34.8647635,-56.0531751,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9783124616919018,-0.608504916004142,,
508,USSEL S.A.,FROG 11,Gabrel Pereira 2984,,Pocitos,3.0,Frog,-34.9064626,-56.1530187,Montevideo,Montevideo,1.0,1020.0,-0.9800550612489459,-0.6092327025942603,,
509,USSEL S.A.,FROG 12,Bvar Artigas 3750,,Atahualpa,3.0,Frog,-34.8707988,-56.1868494,Montevideo,Montevideo,1.0,1020.0,-0.9806455183522005,-0.6086102518604877,,
510,"Vasiliki S.A,",EL REMATE ,Torres Garcia y Wilson Ferreira Aldunate,,Interior ,3.0,Sin Cadena,-34.7245466,-56.213898,Las Piedras,Canelones,3.0,3221.0,-0.9811176054802554,-0.6060576694322023,,
512,Mercados Devoto S.A.,Devoto Express - Piedras,Piedras 266 ,,Ciudad Vieja,3.0,Devoto Express,-34.9061898,-56.2117613,Montevideo,Montevideo,1.0,1020.0,-0.981080313030128,-0.609227941336061,,
513,Clistor S.A.,Supermercado 18,Pablo Galarza 653 ,,Interior,6.0,Sin Cadena,-33.38617018,-56.52461142,Durazno,Durazno,6.0,6220.0,-0.9865405776893874,-0.5826985942721479,,
514,Coboe S.A.,Farmashop 1,Camino Ariel 4626,,Sayago,4.0,Farmashop,,,Montevideo,Montevideo,1.0,1020.0,,,,
515,Coboe S.A.,Farmashop 2,Ruta 8 Km. 30.5,,Interior,2.0,Farmashop,-34.714595,-55.958447,Pando,Canelones,3.0,3322.0,-0.9766591444527434,-0.605883981246361,,
516,Coboe S.A.,Farmashop 3,Av. Rivera 2755 ,,Parque Batlle,4.0,Farmashop,-34.902774,-56.155118,Montevideo,Montevideo,1.0,1020.0,-0.9800917009459331,-0.6091683243794713,,
517,Coboe S.A.,Farmashop 4,Av. Fco. Piria esq. Reconquista,,Interior,3.0,Farmashop,-34.864525,-55.269655,Piri�polis,Maldonado,10.0,10523.0,-0.9646374561913466,-0.608500753393876,,
518,Coboe S.A.,Farmashop 5,Agraciada 3655 ,,Prado ,3.0,Farmashop,-34.865018,-56.209881,Montevideo,Montevideo,1.0,1020.0,-0.9810474956042028,-0.6085093578670884,,
519,Coboe S.A.,Farmashop 6,Av. Italia 6958 ,,Carrasco,3.0,Farmashop,-34.876989,-56.057317,Montevideo,Montevideo,1.0,1020.0,-0.9783847514841901,-0.6087182912318446,,
520,Coboe S.A.,Farmashop 7,Av. Roosevelt esq. Parada 10,,Interior,4.0,Farmashop,-34.930697,-54.947619,Punta del Este,Maldonado,10.0,10524.0,-0.9590168676813942,-0.6096556726665058,,
521,Coboe S.A.,Farmashop 8,26 de Marzo 1393 ,,Pocitos,3.0,Farmashop,-34.90698,-56.145643,Montevideo,Montevideo,1.0,1020.0,-0.9799263309993066,-0.6092417329278101,,
522,Coboe S.A.,Farmashop 9,Av. Su�rez 3458 ,,Prado ,2.0,Farmashop,-34.863257,-56.196026,Montevideo,Montevideo,1.0,1020.0,-0.980805680236339,-0.6084786226189607,,
523,Coboe S.A.,Farmashop 10,San Mart�n 3083 ,,Goes,2.0,Farmashop,-34.867764,-56.181091,Montevideo,Montevideo,1.0,1020.0,-0.9805450153125537,-0.6085572846083481,,
524,Coboe S.A.,Farmashop 11,Lu�s A. de Herrera 2368 ,,La Blanqueada,6.0,Farmashop,-34.884171,-56.150707,Montevideo,Montevideo,1.0,1020.0,-0.9800147144726276,-0.6088436407787229,,
525,Coboe S.A.,Farmashop 12,Juan Benito Blanco 1098 ,,Pocitos,2.0,Farmashop,-34.910992,-56.147274,Montevideo,Montevideo,1.0,1020.0,-0.9799547973194067,-0.6093117555374002,,
526,Coboe S.A.,Farmashop 13,Scoser�a 2635 ,,Pocitos,2.0,Farmashop,-34.914828,-56.155679,Montevideo,Montevideo,1.0,1020.0,-0.9801014922430368,-0.6093787063675067,,
527,Coboe S.A.,Farmashop 14,Enrique Legrand 5085 ,,Malvín,2.0,Farmashop,-34.889486,-56.097571,Montevideo,Montevideo,1.0,1020.0,-0.979087316321288,-0.6089364050284662,,
528,Coboe S.A.,Farmashop 15,21 de Setiembre 2867 ,,Pocitos,2.0,Farmashop,-34.918866,-56.155491,Montevideo,Montevideo,1.0,1020.0,-0.980098211024043,-0.6094491827627023,,
529,Coboe S.A.,Farmashop 16,Arocena 1657 ,,Carrasco,3.0,Farmashop,-34.887269,-56.057655,Montevideo,Montevideo,1.0,1020.0,-0.9783906506970618,-0.6088977110789496,,
530,Coboe S.A.,Farmashop 17,ANCAP Maldonado. Roosevelt. esq. frente al Mautone,,Interior,6.0,Farmashop,-34.914095,-54.960909,Punta del Este,Maldonado,10.0,10524.0,-0.9592488219389842,-0.6093659131040897,,
531,Coboe S.A.,Farmashop 18,Jos� Ellauri 1084 ,,Pocitos,2.0,Farmashop,-34.910913,-56.152269,Montevideo,Montevideo,1.0,1020.0,-0.9800419765155437,-0.6093103767272912,,
532,Coboe S.A.,Farmashop 19,Almer�a 4701 ,,Malvín,4.0,Farmashop,-34.89445,-56.107683,Montevideo,Montevideo,1.0,1020.0,-0.9792638040152496,-0.6090230431725353,,
533,Coboe S.A.,Farmashop 20,Av. Italia 2490 ,,Tres Cruces,5.0,Farmashop,-34.894568,-56.163743,Montevideo,Montevideo,1.0,1020.0,-0.9802422355939175,-0.6090251026610527,,
534,Coboe S.A.,Farmashop 21,Colonia 903 ,,Centro,4.0,Farmashop,-34.905268,-56.197003,Montevideo,Montevideo,1.0,1020.0,-0.980822732103131,-0.6092118528910161,,
535,Coboe S.A.,Farmashop 22,Luis Franzini 806 ,,Pocitos,3.0,Farmashop,-34.91635,-56.158356,Montevideo,Montevideo,1.0,1020.0,-0.9801482147071127,-0.6094052702787222,,
536,Coboe S.A.,Farmashop 23,Agraciada 4269 ,,Prado ,2.0,Farmashop,-34.854275,-56.221963,Montevideo,Montevideo,1.0,1020.0,-0.9812583662844288,-0.6083218571455467,,
537,Coboe S.A.,Farmashop 24,21 de Setiembre 2459 ,,Parque Rod�,2.0,Farmashop,-34.91338,-56.16203,Montevideo,Montevideo,1.0,1020.0,-0.980212338103831,-0.6093534339999378,,
538,Coboe S.A.,Farmashop 25,Av. Rivera 4240 ,,Buceo,2.0,Farmashop,-34.895831,-56.12117,Montevideo,Montevideo,1.0,1020.0,-0.9794991965714661,-0.6090471461695054,,
539,Coboe S.A.,Farmashop 26,Bvar. Espa�a 2856 ,,Pocitos,3.0,Farmashop,-34.914524,-56.152047,Montevideo,Montevideo,1.0,1020.0,-0.9800381018846044,-0.6093734005665806,,
540,Coboe S.A.,Farmashop 27,Garz�n 1925 ,,Col�n ,5.0,Farmashop,-34.806703,-56.222106,Montevideo,Montevideo,1.0,1020.0,-0.981260862105259,-0.6074915691137879,,
541,Coboe S.A.,Farmashop 28,8 de Octubre 3268 ,,La Blanqueada,6.0,Farmashop,-34.880677,-56.149998,Montevideo,Montevideo,1.0,1020.0,-0.980002340088231,-0.6087826589746581,,
542,Coboe S.A.,Farmashop 29,8 de Octubre 3749 ,,Unión,5.0,Farmashop,-34.875112,-56.140752,Montevideo,Montevideo,1.0,1020.0,-0.9798409669455916,-0.6086855314017847,,
543,Coboe S.A.,Farmashop 30,Gral. Flores 607 ,,Interior,2.0,Farmashop,-34.728008,-56.216571,Las Piedras,Canelones,3.0,3221.0,-0.9811642581311613,-0.6061180822589309,,
544,Coboe S.A.,Farmashop 31,Av. Artigas 539 ,,Interior,2.0,Farmashop,-34.726782,-56.214349,Las Piedras,Canelones,3.0,3221.0,-0.9811254769151818,-0.6060966845223015,,
545,Coboe S.A.,Farmashop 32,Cno. Carrasco 4473 ,,Malvín Norte,2.0,Farmashop,-34.872658,-56.122168,Montevideo,Montevideo,1.0,1020.0,-0.979516614957401,-0.6086427010219407,,
546,Coboe S.A.,Farmashop 33,8 de Octubre 3788 ,,Unión,3.0,Farmashop,-34.874511,-56.139805,Montevideo,Montevideo,1.0,1020.0,-0.9798244386775753,-0.6086750419729802,,
547,Coboe S.A.,Farmashop 34,8 de Octubre 4002 ,,Unión,2.0,Farmashop,-34.872121,-56.135622,Montevideo,Montevideo,1.0,1020.0,-0.9797514315549642,-0.6086333286038575,,
548,Coboe S.A.,Farmashop 35,Luis A. de Herrera 3179 ,,Larra�aga,2.0,Farmashop,-34.87187,-56.162845,Montevideo,Montevideo,3.0,3322.0,-0.9802265625372346,-0.608628947827435,,
549,Coboe S.A.,Farmashop 36,San Mart�n 3402 ,,Brazo Oriental,2.0,Farmashop,-34.863143,-56.178955,Montevideo,Montevideo,1.0,1020.0,-0.980507735079731,-0.6084766329436134,,
550,Coboe S.A.,Farmashop 37,8 de Octubre 3439 ,,Unión,2.0,Farmashop,-34.879238,-56.147589,Montevideo,Montevideo,1.0,1020.0,-0.9799602951065505,-0.608757543686722,,
551,Coboe S.A.,Farmashop 38,Av. Sarmiento 2477 ,,Parque Rod�,1.0,Farmashop,-34.914247,-56.158635,Montevideo,Montevideo,1.0,1020.0,-0.9801530841757257,-0.6093685660045527,,
552,Coboe S.A.,Farmashop 39,Av. Brasil 2711 ,,Pocitos,2.0,Farmashop,-34.908581,-56.154932,Montevideo,Montevideo,1.0,1020.0,-0.9800884546335245,-0.6092696756491346,,
553,Coboe S.A.,Farmashop 40,Gabriel Pereira 3209 ,,Pocitos,2.0,Farmashop,-34.910011,-56.147149,Montevideo,Montevideo,1.0,1020.0,-0.9799526156578416,-0.6092946338574381,,
554,Coboe S.A.,Farmashop 41,Velsen 4549 ,,Malvín,2.0,Farmashop,-34.894027,-56.111568,Montevideo,Montevideo,18.0,18220.0,-0.9793316100566896,-0.6090156604297994,,
555,Coboe S.A.,Farmashop 42,Av. Luis P. Ponce 1507 ,,Parque Batlle y Villa Dolores,2.0,Farmashop,-34.900266,-56.159597,Montevideo,Montevideo,1.0,1020.0,-0.9801698742431298,-0.6091245515218313,,
556,Coboe S.A.,Farmashop 43,Estanislao L�pez 4544 ,,Malvín,2.0,Farmashop,-34.887981,-56.111289,Montevideo,Montevideo,1.0,1020.0,-0.9793267405880764,-0.6089101378232239,,
557,Coboe S.A.,Farmashop 44,Gral. Flores 3315 ,,Brazo Oriental,2.0,Farmashop,-34.866338,-56.171962,Montevideo,Montevideo,1.0,1020.0,-0.980385684205139,-0.6085323962132146,,
558,Coboe S.A.,Farmashop 45,Barra de Carrasco Av. del Parque 77 esq. Giannattasio,,Interior,3.0,Farmashop,-34.868838,-56.021134,Ciudad de la Costa,Canelones,3.0,3727.0,-0.9777532390009411,-0.6085760294445145,,
559,Coboe S.A.,Farmashop 46,Arocena 1554 ,,Carrasco,3.0,Farmashop,-34.890195,-56.056453,Montevideo,Montevideo,7.0,7320.0,-0.9783696718394529,-0.608948779412863,,
560,Coboe S.A.,Farmashop 47,Av. Italia 3428 ,,La Blanqueada,2.0,Farmashop,-34.887594,-56.143421,Montevideo,Montevideo,1.0,1020.0,-0.9798875497833273,-0.6089033833990186,,
561,Coboe S.A.,Farmashop 48,Legrand 4856 ,,Malvín,2.0,Farmashop,-34.88807,-56.10321,Montevideo,Montevideo,1.0,1020.0,-0.9791857354378078,-0.6089116911662581,,
562,Coboe S.A.,Farmashop 49,Br. Espa�a 2988 ,,Pocitos,2.0,Farmashop,-34.915329,-56.149279,Montevideo,Montevideo,3.0,3525.0,-0.9799897911709091,-0.6093874504670592,,
563,Coboe S.A.,Farmashop 50,Br. Espa�a 2188 ,,Parque Rod�,2.0,Farmashop,-34.908775,-56.168763,Montevideo,Montevideo,1.0,1020.0,-0.9803298511223677,-0.6092730615878835,,
564,Coboe S.A.,Farmashop 51,Orinoco 4893 ,,Malvín,2.0,Farmashop,-34.895928,-56.101332,Montevideo,Montevideo,1.0,1020.0,-0.9791529581544555,-0.6090488391388797,,
565,Coboe S.A.,Farmashop 52,20 de setiembre 1525 ,,Pocitos,2.0,Farmashop,-34.901067,-56.163162,Montevideo,Montevideo,1.0,1020.0,-0.9802320952309636,-0.6091385316091398,,
566,Coboe S.A.,Farmashop 53,Ramon Anador 3401 ,,Buceo,2.0,Farmashop,-34.895396,-56.143083,Montevideo,Montevideo,1.0,1020.0,-0.9798816505704555,-0.6090395539872592,,
567,Coboe S.A.,Farmashop 54,Av. Giannattasio Km. 22.8,,Interior,2.0,Farmashop,-34.829419,-55.971309,Ciudad de la Costa,Canelones,3.0,3732.0,-0.9768836287011348,-0.6078880381066709,,
568,Coboe S.A.,Farmashop 55,18 de Julio 1951 ,,Centro,4.0,Farmashop,-34.901177,-56.174448,Montevideo,Montevideo,1.0,1020.0,-0.9804290730903436,-0.6091404514713169,,
569,Coboe S.A.,Farmashop 56,Francisco J. Mu�oz 2951 ,,Pocitos,2.0,Farmashop,-34.906782,-56.149745,Montevideo,Montevideo,1.0,1020.0,-0.9799979244052235,-0.6092382771758913,,
570,Coboe S.A.,Farmashop 57,Rivera 3500 ,,Pocitos,5.0,Farmashop,-34.901348,-56.138603,Montevideo,Montevideo,1.0,1020.0,-0.9798034598199663,-0.6091434359843378,,
571,Coboe S.A.,Farmashop 58,Av. Italia 3815 ,,Unión ,2.0,Farmashop,-34.886353,-56.130289,Montevideo,Montevideo,1.0,1020.0,-0.9796583531459554,-0.6088817238630013,,
